time,"[Clarity]Air Temp. in Vehicle (℃)","[Clarity]Air Temp. Outside Vehicle (℃)","[Clarity]Battery Capacity (LineB) (Ah)","[Clarity]Battery Capacity (total) (Ah)","[Clarity]Distance Traveled since Battery Connected (miles)","[Clarity]HV Battery Voltage (LineA) (V)","[Clarity]HV Battery Voltage (LineB) (V)","[Clarity]HV Total Battery Current (A)","[Clarity]Individual Cell Max SOC (Line A) (%)","[Clarity]Individual Cell Max SOC (Line B) (%)","[Clarity]Individual Cell Min SOC (Line A) (%)","[Clarity]Individual Cell Min SOC (Line B) (%)","[Clarity]Input Voltage of Normal Charger (V)","[Clarity]Odometer (miles)","[Clarity]Output Voltage of Normal Charger (V)","[Clarity]SOC (%)","Altitude (GPS) (feet)","Average speed (mph)","Average speed (GPS) (mph)","Distance travelled (miles)","Distance travelled (total) (miles)","EV Instant Energy Consumption (km/kWh)","EV Instant Energy Consumption [kWh/100km] (mi/kWh)","HV EV Battery Power (kW)","Hybrid/EV battery pack remaining charge (%)","Hybrid/EV Battery System Current (A)","Hybrid/EV Battery System Voltage (V)","OBD Module Voltage (V)","Speed (GPS) (mph)","Vehicle acceleration (g)","Vehicle speed (mph)",Latitude,Longtitude,
12:56:12.295,,,,,,,,,,,,,,,,,,,,,,,,,,-30.3,339.984375,,,,,39.5780022,-104.87487295,
12:56:12.449,,,,,,,,,,,,,,,,,5804.85204814453,,17.4470181424151,,,,,,,,,,40.6675024722078,,,39.57816682,-104.87491072,
12:56:12.597,23,14,,54.98,,340.2,,-31.24,92.48,,91.64,,,,,96,,,,,,,,,,,,,,,,39.57816682,-104.87491072,
12:56:12.896,,,27.49,,,,340.2,,,92.71,,91.62,,,,,,,,,,,,-10.627848,,,,,,,,39.57816682,-104.87491072,
12:56:13.170,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57816682,-104.87491072,
12:56:13.294,,,,,,,,,,,,,,,,,,18.9014609385495,,1.45386117271316,253.473588103997,-5.83373040337047,-3.62491089447271,,,,,,,-0.0616051123981227,38.5250139187147,39.57816682,-104.87491072,
12:56:13.343,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57816682,-104.87491072,
12:56:13.415,,,,,,,,,,,,,,,,,,,,,,,,,,-30.9,340.0625,,,,,39.57816682,-104.87491072,
12:56:13.447,,,,,,,,,,,,,,,,,5803.91489414062,,17.5035133783105,,,,,,,,,,39.4148193433102,,,39.57832146,-104.87494777,
12:56:13.716,23,14,,54.98,,339.9,,-30.3,92.51,,91.67,,,,,96,,,,,,,,,,,,,,,,39.57832146,-104.87494777,
12:56:14.106,,,27.49,,,,340.6,,,92.73,,91.64,,,,,,,,,,,,-10.32018,,,,,,,,39.57832146,-104.87494777,
12:56:14.276,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57832146,-104.87494777,
12:56:14.406,,,,,,,,,,,,,,,,,,18.974943368148,,1.46537169397731,253.485098625261,-5.81385208397528,-3.6125590832718,,,,,,,-0.0549262636452956,37.28227153424,39.57832146,-104.87494777,
12:56:14.462,,,,,,,,,,,,,,,,,5802.02296443359,,17.5577878950065,,,,,,,,,,38.3187168055803,,,39.57847207,-104.87498493,
12:56:14.465,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57847207,-104.87498493,
12:56:14.534,,,,,,,,,,,,,,,,,,,,,,,,,,-27.5,340.078125,,,,,39.57847207,-104.87498493,
12:56:14.825,23,14,,54.98,,340.2,,-30.3,92.53,,91.69,,,,,96,,,,,,,,,,,,,,,,39.57847207,-104.87498493,
12:56:15.208,,,27.49,,,,339.4,,,92.74,,91.65,,,,,,,,,,,,-10.28382,,,,,,,,39.57847207,-104.87498493,
12:56:15.430,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57847207,-104.87498493,
12:56:15.456,,,,,,,,,,,,,,,,,5800.18229785156,,17.6082813519321,,,,,,,,,,37.3792033922527,,,39.57862304,-104.87502435,
12:56:15.532,,,,,,,,,,,,,,,,,,19.0462813285096,,1.47683754229467,253.496564473579,-5.73716770616366,-3.56490963474662,,,,,,,-0.0487650937528419,36.6609003420027,39.57862304,-104.87502435,
12:56:15.589,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57862304,-104.87502435,
12:56:15.681,,,,,,,,,,,,,,,,,,,,,,,,,,-28.4,340.140625,,,,,39.57862304,-104.87502435,
12:56:16.053,23,14,,54.98,,340.6,,-28.42,92.54,,91.7,,,,,96,,,,,,,,,,,,,,,,39.57862304,-104.87502435,
12:56:16.346,,,27.49,,,,340.4,,,92.76,,91.67,,,,,,,,,,,,-9.674168,,,,,,,,39.57862304,-104.87502435,
12:56:16.445,,,,,,,,,,,,,,,,,5797.75530927734,,17.6562196556803,,,,,,,,,,36.5515393534983,,,39.57877013,-104.87506418,
12:56:16.493,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57877013,-104.87506418,
12:56:16.607,,,,,,,,,,,,,,,,,,19.1091081419696,,1.48741712218353,253.507144053467,-5.89197954800868,-3.6611052237257,,,,,,,-0.0494158431224978,35.418157957528,39.57877013,-104.87506418,
12:56:16.660,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57877013,-104.87506418,
12:56:16.746,,,,,,,,,,,,,,,,,,,,,,,,,,-27.5,340.09375,,,,,39.57877013,-104.87506418,
12:56:17.135,23,14,,54.98,,340.9,,-29.44,92.56,,91.72,,,,,96,,,,,,,,,,,,,,,,39.57877013,-104.87506418,
12:56:17.440,,,,,,,,,,,,,,,,,5795.56060673828,,17.7018413085329,,,,,,,,,,35.6343958150854,,,39.57890943,-104.87510085,
12:56:17.448,,,27.49,,,,339.9,,,92.77,,91.68,,,,,,,,,,,,-10.006656,,,,,,,,39.57890943,-104.87510085,
12:56:17.623,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57890943,-104.87510085,
12:56:17.868,,,,,,,,,,,,,,,,,,19.1793952735951,,1.49960701363413,253.519333944918,-5.59627511928061,-3.47736306714251,,,,,,,-0.0371575684244241,34.7967867652907,39.57890943,-104.87510085,
12:56:17.931,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57890943,-104.87510085,
12:56:18.012,,,,,,,,,,,,,,,,,,,,,,,,,,,340.171875,,,,,39.57890943,-104.87510085,
12:56:18.323,23,14,,54.98,,340.4,,-27.82,92.57,,91.73,,,,,96,,,,,,,,,,,,,,,,39.57890943,-104.87510085,
12:56:18.440,,,,,,,,,,,,,,,,,5792.98783865234,,17.7450623806594,,,,,,,,,,34.6948824017579,,,39.57904544,-104.87513601,
12:56:18.667,,,27.49,,,,340.4,,,92.79,,91.7,,,,,,,,,,,,-9.469928,,,,,,,,39.57904544,-104.87513601,
12:56:18.920,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57904544,-104.87513601,
12:56:19.034,,,,,,,,,,,,,,,,,,19.2386710846695,,1.51047031818555,253.530197249469,-5.70226088308169,-3.54321954718135,,,,,,,-0.0367234408798386,33.554044380816,39.57904544,-104.87513601,
12:56:19.095,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57904544,-104.87513601,
12:56:19.166,,,,,,,,,,,,,,,,,,,,,,,,,,-27.5,340.25,,,,,39.57904544,-104.87513601,
12:56:19.442,,,,,,,,,,,,,,,,,5790.54002443359,,17.7858209755924,,,,,,,,,,33.777738863345,,,39.57918259,-104.87516855,
12:56:19.479,23,14,,54.98,,340.6,,-27.92,92.58,,91.75,,,,,96,,,,,,,,,,,,,,,,39.57918259,-104.87516855,
12:56:19.870,,,27.49,,,,340.4,,,92.81,,91.73,,,,,,,,,,,,-9.503968,,,,,,,,39.57918259,-104.87516855,
12:56:20.054,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57918259,-104.87516855,
12:56:20.168,,,,,,,,,,,,,,,,,,19.2909059214876,,1.52064742782359,253.540374359107,-5.47139889359897,-3.39976860191448,,,,,,,-0.0427703504840455,32.3113019963414,39.57918259,-104.87516855,
12:56:20.231,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57918259,-104.87516855,
12:56:20.301,,,,,,,,,,,,,,,,,,,,,,,,,,-26.2,340.21875,,,,,39.57918259,-104.87516855,
12:56:20.437,,,,,,,,,,,,,,,,,5788.00410171875,,17.8236140211032,,,,,,,,,,32.7934857001881,,,39.57931619,-104.87519621,
12:56:20.660,23,14,,54.98,,340.2,,-25.94,92.6,,91.76,,,,,96,,,,,,,,,,,,,,,,39.57931619,-104.87519621,
12:56:21.040,,,27.49,,,,340.2,,,92.83,,91.74,,,,,,,,,,,,-8.824788,,,,,,,,39.57931619,-104.87519621,
12:56:21.194,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57931619,-104.87519621,
12:56:21.305,,,,,,,,,,,,,,,,,,19.3404006449815,,1.53065915107853,253.550386082362,-5.77917565838409,-3.59101215802578,,,,,,,-0.0361763025003011,31.689930804104,39.57931619,-104.87519621,
12:56:21.366,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57931619,-104.87519621,
12:56:21.435,,,,,,,,,,,,,,,,,,,,,,,,,,-27.2,340.28125,,,,,39.57931619,-104.87519621,
12:56:21.437,,,,,,,,,,,,,,,,,5785.83102581055,,17.8591922749621,,,,,,,,,,31.9210819116045,,,39.57944141,-104.87522001,
12:56:21.843,23,14,,54.98,,340.6,,-25.86,92.62,,91.79,,,,,96,,,,,,,,,,,,,,,,39.57944141,-104.87522001,
12:56:22.164,,,27.49,,,,340.2,,,92.84,,91.75,,,,,,,,,,,,-8.797572,,,,,,,,39.57944141,-104.87522001,
12:56:22.387,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57944141,-104.87522001,
12:56:22.443,,,,,,,,,,,,,,,,,5783.33435142578,,17.8926499426263,,,,,,,,,,31.0710458646268,,,39.57956332,-104.87524457,
12:56:22.512,,,,,,,,,,,,,,,,,,19.3872708844176,,1.54087091817812,253.560597849462,-5.56971855416472,-3.46086158771988,,,,,,,-0.0426933540060018,30.4471884196294,39.57956332,-104.87524457,
12:56:22.625,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57956332,-104.87524457,
12:56:22.750,,,,,,,,,,,,,,,,,,,,,,,,,,-25.3,340.296875,,,,,39.57956332,-104.87524457,
12:56:23.056,23,14,,54.98,,340.6,,-26.46,92.64,,91.8,,,,,96,,,,,,,,,,,,,,,,39.57956332,-104.87524457,
12:56:23.348,,,27.49,,,,340.9,,,92.85,,91.76,,,,,,,,,,,,-9.020214,,,,,,,,39.57956332,-104.87524457,
12:56:23.442,,,,,,,,,,,,,,,,,5780.81524942383,,17.9229693815543,,,,,,,,,,29.9749454602055,,,39.57968519,-104.87527115,
12:56:23.547,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57968519,-104.87527115,
12:56:23.726,,,,,,,,,,,,,,,,,,19.4261180445079,,1.55050856570545,253.570235496989,-5.0996572808583,-3.16877914426421,,,,,,,-0.048291356618387,28.5830748429174,39.57968519,-104.87527115,
12:56:23.773,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57968519,-104.87527115,
12:56:23.844,,,,,,,,,,,,,,,,,,,,,,,,,,-25.9,340.328125,,,,,39.57968519,-104.87527115,
12:56:24.149,23,14,,54.98,,340.2,,-25.52,92.65,,91.82,,,,,96,,,,,,,,,,,,,,,,39.57968519,-104.87527115,
12:56:24.444,,,27.49,,,,340.2,,,92.86,,91.78,,,,,,,,,,,,-8.681904,,,,,,,,39.57968519,-104.87527115,
12:56:24.456,,,,,,,,,,,,,,,,,5778.50119992188,,17.9494320868454,,,,,,,,,,28.341982990994,,,39.57980094,-104.87530047,
12:56:24.719,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57980094,-104.87530047,
12:56:24.827,,,,,,,,,,,,,,,,,,19.4539592184446,,1.5586810209108,253.578407952195,-4.95283062332871,-3.07754531724838,,,,,,,-0.0547086805580152,26.7189612662054,39.57980094,-104.87530047,
12:56:24.888,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57980094,-104.87530047,
12:56:24.959,,,,,,,,,,,,,,,,,,,,,,,,,,-23.8,340.328125,,,,,39.57980094,-104.87530047,
12:56:25.245,23,14,,54.98,,340.4,,-23.22,92.66,,91.83,,,,,95,,,,,,,,,,,,,,,,39.57980094,-104.87530047,
12:56:25.444,,,,,,,,,,,,,,,,,5776.9384755957,,17.9692410504321,,,,,,,,,,25.9708295827605,,,39.57990403,-104.87532641,
12:56:25.620,,,27.49,,,,340.6,,,92.88,,91.79,,,,,,,,,,,,-7.908732,,,,,,,,39.57990403,-104.87532641,
12:56:25.774,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57990403,-104.87532641,
12:56:25.887,,,,,,,,,,,,,,,,,,19.4691837089128,,1.56563349316036,253.585360424444,-4.80481574037406,-2.98557316141197,,,,,,,-0.0803578094713349,23.6121053050187,39.57990403,-104.87532641,
12:56:25.981,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57990403,-104.87532641,
12:56:26.053,,,,,,,,,,,,,,,,,,,,,,,,,,,340.40625,,,,,39.57990403,-104.87532641,
12:56:26.370,23,14,,54.98,,340.2,,-25.34,92.68,,91.84,,,,,95,,,,,,,,,,,,,,,,39.57990403,-104.87532641,
12:56:26.436,,,,,,,,,,,,,,,,,5775.58400771484,,17.9814008408376,,,,,,,,,,22.8838572437284,,,39.57999696,-104.87534894,
12:56:26.758,,,27.49,,,,340.2,,,92.9,,91.81,,,,,,,,,,,,-8.620668,,,,,,,,39.57999696,-104.87534894,
12:56:26.927,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.57999696,-104.87534894,
12:56:27.041,,,,,,,,,,,,,,,,,,19.4732970952352,,1.57220580549176,253.591932736776,-3.82800961596016,-2.37861416307878,,,,,,,-0.100071739558114,20.505249343832,39.57999696,-104.87534894,
12:56:27.099,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.57999696,-104.87534894,
12:56:27.191,,,,,,,,,,,,,,,,,,,,,,,,,,-24.3,340.453125,,,,,39.57999696,-104.87534894,
12:56:27.440,,,,,,,,,,,,,,,,,5774.18228164062,,17.9871595026231,,,,,,,,,,20.2890114862746,,,39.58008243,-104.87536422,
12:56:27.612,23,14,,54.98,,340.4,,-25.26,92.69,,91.85,,,,,95,,,,,,,,,,,,,,,,39.58008243,-104.87536422,
12:56:27.920,,,27.49,,,,340.2,,,92.91,,91.83,,,,,,,,,,,,-8.593452,,,,,,,,39.58008243,-104.87536422,
12:56:28.092,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58008243,-104.87536422,
12:56:28.194,,,,,,,,,,,,,,,,,,19.4651032721275,,1.57777464651574,253.5975015778,-3.25829480399728,-2.02460990065459,,,,,,,-0.114129958858122,17.3983933826453,39.58008243,-104.87536422,
12:56:28.369,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58008243,-104.87536422,
12:56:28.442,,,,,,,,,,,,,,,,,5773.94839363281,,17.9863755906774,,,,,,,,,,17.6717969205606,,,39.58015842,-104.87535746,
12:56:28.499,,,,,,,,,,,,,,,,,,,,,,,,,,-23.9,340.453125,,,,,39.58015842,-104.87535746,
12:56:28.800,23,14,,54.98,,340.6,,-26.04,92.71,,91.88,,,,,95,,,,,,,,,,,,,,,,39.58015842,-104.87535746,
12:56:29.110,,,27.49,,,,340.6,,,92.92,,91.84,,,,,,,,,,,,-8.869224,,,,,,,,39.58015842,-104.87535746,
12:56:29.449,,,,,,,,,,,,,,,,,5774.26398224609,,17.9785660035214,,,,,,,,,,14.853256680578,,,39.58021469,-104.8753333,
12:56:29.450,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58021469,-104.8753333,
12:56:29.530,,,,,,,,,,,,,,,,,,19.4415114480355,,1.58308147110113,253.602808402385,-2.59323701825549,-1.61136227927043,,,,,,,-0.120458985284093,14.2915374214587,39.58021469,-104.8753333,
12:56:29.577,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58021469,-104.8753333,
12:56:29.648,,,,,,,,,,,,,,,,,,,,,,,,,,-24.3,340.5,,,,,39.58021469,-104.8753333,
12:56:29.972,23,14,,54.98,,340.2,,-23.64,92.72,,91.89,,,,,95,,,,,,,,,,,,,,,,39.58021469,-104.8753333,
12:56:30.342,,,27.49,,,,340.2,,,92.93,,91.85,,,,,,,,,,,,-8.042328,,,,,,,,39.58021469,-104.8753333,
12:56:30.461,,,,,,,,,,,,,,,,,5775.02652123047,,17.9647369200036,,,,,,,,,,12.437365655824,,,39.58025665,-104.87529321,
12:56:30.522,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58025665,-104.87529321,
12:56:30.635,,,,,,,,,,,,,,,,,,19.4128573647066,,1.58670273605615,253.60642966734,-2.36250001243421,-1.46798899522626,,,,,,,-0.113368987484048,11.8060526525093,39.58025665,-104.87529321,
12:56:30.693,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58025665,-104.87529321,
12:56:30.762,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,337.640625,,,,,39.58025665,-104.87529321,
12:56:31.063,23,14,,54.98,,335.6,,54.36,92.73,,91.9,,,,,95,,,,,,,,,,,,,,,,39.58025665,-104.87529321,
12:56:31.415,,,27.49,,,,334.9,,,92.95,,91.86,,,,,,,,,,,,18.205164,,,,,,,,39.58025665,-104.87529321,
12:56:31.503,,,,,,,,,,,,,,,,,5775.11783367187,,17.9530771979106,,,,,,,,,,13.4216177523264,,,39.58028935,-104.87523754,
12:56:31.574,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58028935,-104.87523754,
12:56:31.680,,,,,,,,,,,,,,,,,,19.3947312446689,,1.59085167258626,253.61057860387,1.26337779764027,0.785026325497535,,,,,,,,14.2915374214587,39.58028935,-104.87523754,
12:56:31.737,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58028935,-104.87523754,
12:56:31.798,,,,,,,,,,,,,,,,,,,,,,,,,,57.4,335.71875,,,,,39.58028935,-104.87523754,
12:56:32.193,23,14,,54.98,,335.3,,50.86,92.72,,91.89,,,,,95,,,,,,,,,,,,,,,,39.58028935,-104.87523754,
12:56:32.444,,,,,,,,,,,,,,,,,5775.55677417969,,17.9473586794052,,,,,,,,,,15.4795993116812,,,39.58031047,-104.87516562,
12:56:32.589,,,27.49,,,,336.3,,,92.93,,91.85,,,,,,,,,,,,17.104218,,,,,,,,39.58031047,-104.87516562,
12:56:32.895,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58031047,-104.87516562,
12:56:33.070,,,,,,,,,,,,,,,,,,19.3824612725791,,1.5973325029743,253.617059434258,1.57855799078333,0.980870157291026,,,,,,,,16.777022190408,39.58031047,-104.87516562,
12:56:33.255,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58031047,-104.87516562,
12:56:33.385,,,,,,,,,,,,,,,,,,,,,,,,,,44.1,336.28125,,,,,39.58031047,-104.87516562,
12:56:33.457,,,,,,,,,,,,,,,,,5775.41019368164,,17.945175588836,,,,,,,,,,17.0678241643721,,,39.58031749,-104.87508269,
12:56:33.689,23,14,,54.98,,335.8,,43.42,92.67,,91.84,,,,,95,,,,,,,,,,,,,,,,39.58031749,-104.87508269,
12:56:33.980,,,27.49,,,,335.3,,,92.88,,91.8,,,,,,,,,,,,14.558726,,,,,,,,39.58031749,-104.87508269,
12:56:34.258,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58031749,-104.87508269,
12:56:34.402,,,,,,,,,,,,,,,,,,19.3819250895098,,1.60445843199327,253.624185363277,2.12930719350031,1.32308974013248,,,,,,,,19.2625069593574,39.58031749,-104.87508269,
12:56:34.451,,,,,,,,,,,,,,,,,5774.96244232422,,17.9482611476723,,,,,,,,,,19.2152830900767,,,39.58032081,-104.87498727,
12:56:34.463,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58032081,-104.87498727,
12:56:34.533,,,,,,,,,,,,,,,,,,,,,,,,,,56.1,335.484375,,,,,39.58032081,-104.87498727,
12:56:34.852,23,14,,54.98,,335.6,,46.5,92.64,,91.81,,,,,95,,,,,,,,,,,,,,,,39.58032081,-104.87498727,
12:56:35.194,,,27.49,,,,336.8,,,92.85,,91.77,,,,,,,,,,,,15.6612,,,,,,,,39.58032081,-104.87498727,
12:56:35.407,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58032081,-104.87498727,
12:56:35.443,,,,,,,,,,,,,,,,,5775.4518449707,,17.9545668591125,,,,,,,,,,20.5574435853241,,,39.58032597,-104.87488192,
12:56:35.520,,,,,,,,,,,,,,,,,,19.3838015134925,,1.61063473460822,253.630361665892,2.04326616095829,1.26962633770081,,,,,,,0.0753693602159456,19.8838781515947,39.58032597,-104.87488192,
12:56:35.588,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58032597,-104.87488192,
12:56:35.655,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,337.859375,,,,,39.58032597,-104.87488192,
12:56:35.994,23,14,,54.98,,337.7,,5.56,92.63,,91.8,,,,,95,,,,,,,,,,,,,,,,39.58032597,-104.87488192,
12:56:36.371,,,27.49,,,,339.4,,,92.84,,91.76,,,,,,,,,,,,1.887064,,,,,,,,39.58032597,-104.87488192,
12:56:36.470,,,,,,,,,,,,,,,,,5775.39016902344,,17.9606245199129,,,,,,,,,,20.3784888526245,,,39.58033355,-104.87477594,
12:56:36.597,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58033355,-104.87477594,
12:56:36.688,,,,,,,,,,,,,,,,,,19.3833303403495,,1.61688197922397,253.636608910508,16.4276357346651,10.2076564440846,,,,,,,,19.2625069593574,39.58033355,-104.87477594,
12:56:36.756,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58033355,-104.87477594,
12:56:36.824,,,,,,,,,,,,,,,,,,,,,,,,,,-25.2,339.96875,,,,,39.58033355,-104.87477594,
12:56:37.184,23,14,,54.98,,340.2,,-24.24,92.63,,91.8,,,,,95,,,,,,,,,,,,,,,,39.58033355,-104.87477594,
12:56:37.448,,,,,,,,,,,,,,,,,5775.75621977539,,17.9630706298875,,,,,,,,,,18.9915886075478,,,39.58033762,-104.87467805,
12:56:37.511,,,27.49,,,,340.2,,,92.84,,91.76,,,,,,,,,,,,-8.246448,,,,,,,,39.58033762,-104.87467805,
12:56:37.674,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58033762,-104.87467805,
12:56:37.780,,,,,,,,,,,,,,,,,,19.3761346436954,,1.62216193297462,253.641888864259,-3.39540126852191,-2.10980388162273,,,,,,,,17.3983933826453,39.58033762,-104.87467805,
12:56:37.893,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58033762,-104.87467805,
12:56:38.037,,,,,,,,,,,,,,,,,,,,,,,,,,,340.046875,,,,,39.58033762,-104.87467805,
12:56:38.344,23,14,,54.98,,339.9,,-24.58,92.63,,91.8,,,,,95,,,,,,,,,,,,,,,,39.58033762,-104.87467805,
12:56:38.450,,,,,,,,,,,,,,,,,5775.31167236328,,17.9614961795826,,,,,,,,,,17.313886388507,,,39.58034039,-104.87458808,
12:56:38.684,,,27.49,,,,340.6,,,92.85,,91.77,,,,,,,,,,,,-8.371948,,,,,,,,39.58034039,-104.87458808,
12:56:38.852,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58034039,-104.87458808,
12:56:39.031,,,,,,,,,,,,,,,,,,19.3602618701806,,1.62755738361234,253.647284314896,-2.98616283808738,-1.8555149888652,,,,,,,-0.0367174555298597,15.5342798059333,39.58034039,-104.87458808,
12:56:39.120,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58034039,-104.87458808,
12:56:39.192,,,,,,,,,,,,,,,,,,,,,,,,,,-24,340.140625,,,,,39.58034039,-104.87458808,
12:56:39.437,,,,,,,,,,,,,,,,,5774.72935530273,,17.9553133190106,,,,,,,,,,15.3677520704167,,,39.58034131,-104.87450587,
12:56:39.493,23,14,,54.98,,340.2,,-23.64,92.64,,91.81,,,,,95,,,,,,,,,,,,,,,,39.58034131,-104.87450587,
12:56:39.857,,,27.49,,,,339.7,,,92.87,,91.78,,,,,,,,,,,,-8.030508,,,,,,,,39.58034131,-104.87450587,
12:56:40.091,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58034131,-104.87450587,
12:56:40.205,,,,,,,,,,,,,,,,,,19.3382749304647,,1.63201528975298,253.651742221037,-2.73955271571861,-1.70227861051879,,,,,,,-0.060466514337942,13.6701662292213,39.58034131,-104.87450587,
12:56:40.254,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58034131,-104.87450587,
12:56:40.333,,,,,,,,,,,,,,,,,,,,,,,,,,,339.3125,,,,,39.58034131,-104.87450587,
12:56:40.451,,,,,,,,,,,,,,,,,5774.81826478516,,17.9462056077459,,,,,,,,,,14.2269151161292,,,39.58034052,-104.87442925,
12:56:40.641,23,14,,54.98,,338.7,,-7.4,92.65,,91.83,,,,,95,,,,,,,,,,,,,,,,39.58034052,-104.87442925,
12:56:41.027,,,27.49,,,,338,,,92.87,,91.79,,,,,,,,,,,,-2.5012,,,,,,,,39.58034052,-104.87442925,
12:56:41.191,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58034052,-104.87442925,
12:56:41.297,,,,,,,,,,,,,,,,,,19.3179726818678,,1.63616236099581,253.65588929228,-8.79577802654726,-5.46544138813369,,,,,,,-0.0553119172042381,13.6701662292213,39.58034052,-104.87442925,
12:56:41.345,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.58034052,-104.87442925,
12:56:41.427,,,,,,,,,,,,,,,,,,,,,,,,,,,337.984375,,,,,39.58034052,-104.87442925,
12:56:41.456,,,,,,,,,,,,,,,,,5773.98123407227,,17.9369573242674,,,,,,,,,,14.1150678748648,,,39.5803403,-104.87435893,
12:56:41.833,23,14,,54.98,,337,,26.58,92.66,,91.83,,,,,95,,,,,,,,,,,,,,,,39.5803403,-104.87435893,
12:56:42.160,,,27.49,,,,335.6,,,92.87,,91.79,,,,,,,,,,,,8.920248,,,,,,,,39.5803403,-104.87435893,
12:56:42.314,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.5803403,-104.87435893,
12:56:42.418,,,,,,,,,,,,,,,,,,19.3041120921538,,1.64099984144678,253.660726772731,2.80261266278695,1.74146223288859,,,,,,,,15.5342798059333,39.5803403,-104.87435893,
12:56:42.464,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,39.5803403,-104.87435893,
12:56:42.468,,,,,,,,,,,,,,,,,5774.19990333984,,17.931159502802,,,,,,,,,,15.5467068031164,,,39.58033976,-104.87428166,
12:56:42.540,,,,,,,,,,,,,,,,,,,,,,,,,,53.1,335.78125,,,,,39.58033976,-104.87428166,
12:56:42.932,23,14,,54.98,,335.1,,47.86,92.64,,91.81,,,,,95,,,,,,,,,,,,,,,,39.58033976,-104.87428166,
12:56:43.223,,,27.49,,,,336.3,,,92.85,,91.77,,,,,,,,,,,,16.095318,,,,,,,,39.58033976,-104.87428166,
12:56:43.436,,,,,,,,,,,,,,,,,5774.64685371094,,17.929263995058,,,,,,,,,,17.112562847547,,,39.58033888,-104.87419386,
12:56:43.437,,,,,,,,,,,,,,69342,,,,,,,,,,,,,,,,,,39.58033888,-104.87419386,
